date,wind speed,wind direction
2009-04-01 00:00:00,10.2,290.9320643
2009-04-01 00:10:00,11.5,294.5739391
2009-04-01 00:20:00,10.6,296.4191645
2009-04-01 00:30:00,10.6,284.0576344
2009-04-01 00:40:00,10.9,283.6444338
2009-04-01 00:50:00,10.4,278.9194451
2009-04-01 01:00:00,10.7,275.0281491
2009-04-01 01:10:00,9.3,276.9229824
2009-04-01 01:20:00,9.4,277.6818924
2009-04-01 01:30:00,9.5,280.9479202
2009-04-01 01:40:00,9.0,279.3632485
2009-04-01 01:50:00,8.4,277.0903183
2009-04-01 02:00:00,8.8,278.2862477
2009-04-01 02:10:00,9.7,276.4288422
2009-04-01 02:20:00,9.3,281.8755634
2009-04-01 02:30:00,9.6,282.410243
2009-04-01 02:40:00,9.9,282.0088271
2009-04-01 02:50:00,10.7,283.1383117
2009-04-01 03:00:00,11.0,286.3000847
2009-04-01 03:10:00,10.6,284.3296696
2009-04-01 03:20:00,11.0,279.9633681
2009-04-01 03:30:00,12.0,279.8712775
2009-04-01 03:40:00,11.6,277.9109653
2009-04-01 03:50:00,11.6,278.5506897
2009-04-01 04:00:00,11.7,274.9666057
2009-04-01 04:10:00,11.6,275.7149456
2009-04-01 04:20:00,11.4,274.5150318
2009-04-01 04:30:00,11.3,274.8326169
2009-04-01 04:40:00,11.0,276.1435928
2009-04-01 04:50:00,11.8,273.3087196
2009-04-01 05:00:00,10.5,272.9021301
2009-04-01 05:10:00,11.1,278.3025704
2009-04-01 05:20:00,10.8,281.5406976
2009-04-01 05:30:00,10.9,275.445779
2009-04-01 05:40:00,11.9,277.6945794
2009-04-01 05:50:00,11.5,280.5388258
2009-04-01 06:00:00,11.2,283.988696
2009-04-01 06:10:00,11.2,283.3228177
2009-04-01 06:20:00,12.0,292.5005548
2009-04-01 06:30:00,10.9,286.0859255
2009-04-01 06:40:00,11.9,287.0256658
2009-04-01 06:50:00,10.9,294.3419022
2009-04-01 07:00:00,11.5,291.7274995
2009-04-01 07:10:00,11.3,290.2809717
2009-04-01 07:20:00,11.1,287.6014935
2009-04-01 07:30:00,11.0,286.6762027
2009-04-01 07:40:00,10.5,287.0235841
2009-04-01 07:50:00,11.6,293.7901996
2009-04-01 08:00:00,12.3,296.8662257
2009-04-01 08:10:00,11.9,299.1544179
2009-04-01 08:20:00,11.7,294.4247827
2009-04-01 08:30:00,11.5,292.4611321
2009-04-01 08:40:00,11.2,294.8518289
2009-04-01 08:50:00,11.4,293.9830491
2009-04-01 09:00:00,11.6,294.5236967
2009-04-01 09:10:00,11.9,293.7248158
2009-04-01 09:20:00,12.1,290.564093
2009-04-01 09:30:00,11.9,295.1644945
2009-04-01 09:40:00,11.5,291.7055297
2009-04-01 09:50:00,12.2,291.1610441
2009-04-01 10:00:00,12.0,292.0490235
2009-04-01 10:10:00,12.1,292.0512673
2009-04-01 10:20:00,12.4,292.364381
2009-04-01 10:30:00,11.6,288.4724826
2009-04-01 10:40:00,11.8,285.4354274
2009-04-01 10:50:00,11.7,286.8204335
2009-04-01 11:00:00,11.1,286.1244835
2009-04-01 11:10:00,11.7,287.075732
2009-04-01 11:20:00,11.4,284.6253041
2009-04-01 11:30:00,11.7,284.745568
2009-04-01 11:40:00,12.2,286.334406
2009-04-01 11:50:00,11.7,285.3494366
2009-04-01 12:00:00,12.4,286.8390647
2009-04-01 12:10:00,12.0,284.8559395
2009-04-01 12:20:00,12.3,285.5170296
2009-04-01 12:30:00,11.9,283.8200732
2009-04-01 12:40:00,12.4,286.6246766
2009-04-01 12:50:00,11.8,286.4585296
2009-04-01 13:00:00,11.5,286.6716068
2009-04-01 13:10:00,12.4,286.3150028
2009-04-01 13:20:00,12.0,286.4268068
2009-04-01 13:30:00,12.0,285.9293596
2009-04-01 13:40:00,11.2,286.0489239
2009-04-01 13:50:00,11.1,287.0703603
2009-04-01 14:00:00,11.7,285.1902335
2009-04-01 14:10:00,11.8,288.7391013
2009-04-01 14:20:00,11.5,287.716261
2009-04-01 14:30:00,11.9,290.739089
2009-04-01 14:40:00,11.6,293.5498101
2009-04-01 14:50:00,11.9,297.8923413
2009-04-01 15:00:00,10.8,296.4768864
2009-04-01 15:10:00,11.0,296.6329683
2009-04-01 15:20:00,11.7,300.4390401
2009-04-01 15:30:00,11.7,300.9923874
2009-04-01 15:40:00,12.2,297.5967082
2009-04-01 15:50:00,12.6,296.8645056
2009-04-01 16:00:00,12.0,297.9811368
2009-04-01 16:10:00,12.1,290.7482912
2009-04-01 16:20:00,12.2,292.3424445
2009-04-01 16:30:00,12.3,295.7711343
2009-04-01 16:40:00,12.6,293.7211752
2009-04-01 16:50:00,12.3,288.4462836
2009-04-01 17:00:00,12.5,289.0201469
2009-04-01 17:10:00,13.3,289.1009316
2009-04-01 17:20:00,13.0,288.895086
2009-04-01 17:30:00,12.9,288.3221428
2009-04-01 17:40:00,12.8,287.1641818
2009-04-01 17:50:00,13.1,285.8228466
2009-04-01 18:00:00,12.9,286.7769145
2009-04-01 18:10:00,12.9,286.1145011
2009-04-01 18:20:00,13.1,283.711143
2009-04-01 18:30:00,12.9,282.0133181
2009-04-01 18:40:00,13.8,286.6844863
2009-04-01 18:50:00,13.3,282.9178551
2009-04-01 19:00:00,14.1,283.5853927
2009-04-01 19:10:00,14.2,283.7513674
