date,wind speed,wind direction
2007-01-01 00:00:00,17.5,243.9626737
2007-01-01 00:10:00,17.5,242.7679837
2007-01-01 00:20:00,17.2,244.9351621
2007-01-01 00:30:00,17.2,243.9681657
2007-01-01 00:40:00,16.5,242.4237309
2007-01-01 00:50:00,17.1,241.7665484
2007-01-01 01:00:00,17.7,241.5833951
2007-01-01 01:10:00,18.3,240.8846005
2007-01-01 01:20:00,18.4,239.9724488
2007-01-01 01:30:00,18.4,239.8677537
2007-01-01 01:40:00,18.7,240.5769854
2007-01-01 01:50:00,19.4,239.9522938
2007-01-01 02:00:00,19.1,240.8697851
2007-01-01 02:10:00,19.7,241.861701
2007-01-01 02:20:00,20.2,241.5103982
2007-01-01 02:30:00,19.9,242.8397982
2007-01-01 02:40:00,19.2,244.130946
2007-01-01 02:50:00,20.4,243.1716651
2007-01-01 03:00:00,20.1,244.3738173
2007-01-01 03:10:00,19.8,246.1432066
2007-01-01 03:20:00,19.9,247.411672
2007-01-01 03:40:00,20.4,245.094179
2007-01-01 03:50:00,20.5,247.8155561
2007-01-01 04:00:00,20.5,249.3664838
2007-01-01 04:10:00,20.5,251.033901
2007-01-01 04:20:00,20.6,250.971401
2007-01-01 04:30:00,19.6,247.4045205
2007-01-01 04:40:00,19.9,249.0198085
2007-01-01 04:50:00,20.0,249.9084475
2007-01-01 05:00:00,19.8,252.4417086
2007-01-01 05:10:00,19.8,253.7090916
2007-01-01 05:20:00,19.7,254.7216975
2007-01-01 05:30:00,18.8,254.8638177
2007-01-01 05:40:00,19.5,256.2563027
2007-01-01 05:50:00,20.3,259.5295952
2007-01-01 06:00:00,19.9,258.4368838
2007-01-01 06:10:00,19.8,259.9947205
2007-01-01 06:20:00,20.5,260.0684785
2007-01-01 06:30:00,19.2,259.6650982
2007-01-01 06:40:00,20.9,262.0627035
2007-01-01 06:50:00,19.3,262.0731695
2007-01-01 07:00:00,19.2,264.9226946
2007-01-01 07:10:00,19.7,265.0185442
2007-01-01 07:20:00,18.8,262.9853931
2007-01-01 07:30:00,19.5,262.4395352
2007-01-01 07:40:00,17.1,261.1836176
2007-01-01 07:50:00,17.2,263.7999712
2007-01-01 08:00:00,17.1,263.7450989
2007-01-01 08:10:00,17.9,262.0286697
2007-01-01 08:20:00,17.0,263.4758395
2007-01-01 08:30:00,16.3,264.9922406
2007-01-01 08:40:00,15.8,264.6605595
2007-01-01 08:50:00,16.3,265.6802385
2007-01-01 09:00:00,16.0,265.5517811
2007-01-01 09:10:00,15.6,264.411536
2007-01-01 09:20:00,15.8,263.9200014
2007-01-01 09:30:00,15.2,265.2093452
2007-01-01 09:40:00,17.0,268.1106742
2007-01-01 09:50:00,16.5,269.4924222
2007-01-01 10:00:00,15.6,272.6028819
2007-01-01 10:10:00,16.5,271.7993197
2007-01-01 10:20:00,16.7,272.4956109
2007-01-01 10:30:00,18.4,276.3764665
2007-01-01 10:40:00,17.6,279.2749034
2007-01-01 10:50:00,17.7,277.8861938
2007-01-01 11:00:00,18.0,277.5822257
2007-01-01 11:10:00,17.7,276.9149453
2007-01-01 11:20:00,19.3,274.7260603
2007-01-01 11:30:00,19.6,274.2110862
2007-01-01 11:40:00,18.6,276.3072872
2007-01-01 11:50:00,18.4,276.5502412
2007-01-01 12:10:00,19.1,278.6862659
2007-01-01 12:20:00,18.9,280.6800781
2007-01-01 12:30:00,17.8,283.684506
2007-01-01 12:40:00,19.2,286.3742716
2007-01-01 12:50:00,19.6,285.9251212
2007-01-01 13:00:00,18.8,283.7875586
2007-01-01 13:10:00,17.7,284.170597
2007-01-01 13:20:00,16.9,284.0361573
2007-01-01 13:30:00,17.9,282.4928238
2007-01-01 13:40:00,17.4,280.2570991
2007-01-01 13:50:00,17.5,279.3900407
2007-01-01 14:00:00,16.3,277.115663
2007-01-01 14:10:00,15.6,274.8868224
2007-01-01 14:20:00,15.9,273.6805416
2007-01-01 14:30:00,16.5,274.0678464
2007-01-01 14:40:00,16.1,272.3851757
2007-01-01 14:50:00,15.5,267.7629269
2007-01-01 15:00:00,15.7,268.7120328
2007-01-01 15:10:00,15.9,266.1951768
2007-01-01 15:20:00,15.3,265.0393362
2007-01-01 15:30:00,15.8,265.8546509
2007-01-01 15:40:00,14.3,263.6733869
2007-01-01 15:50:00,14.8,258.3603393
2007-01-01 16:00:00,15.4,255.3690331
2007-01-01 16:10:00,14.6,252.0699604
2007-01-01 16:20:00,15.8,252.0973757
2007-01-01 16:30:00,16.7,248.8983634
2007-01-01 16:40:00,15.6,247.1891598
2007-01-01 16:50:00,15.4,244.5461735
2007-01-01 17:00:00,14.8,247.1707453
2007-01-01 17:10:00,15.0,244.5189501
2007-01-01 17:20:00,15.0,246.7774711
2007-01-01 17:30:00,14.3,245.9505575
2007-01-01 17:40:00,15.3,243.8809864
2007-01-01 17:50:00,15.2,246.9614975
2007-01-01 18:00:00,14.8,243.9729348
2007-01-01 18:10:00,14.4,243.7637682
2007-01-01 18:20:00,13.6,244.4837024
2007-01-01 18:30:00,14.9,244.7947847
2007-01-01 18:40:00,14.9,245.1482302
2007-01-01 18:50:00,14.1,243.1275042
2007-01-01 19:00:00,14.5,241.1061582
2007-01-01 19:10:00,14.1,241.7213763
2007-01-01 19:20:00,13.4,241.1098959
2007-01-01 19:30:00,14.0,239.9794322
2007-01-01 19:40:00,13.6,242.3888008
2007-01-01 19:50:00,13.3,240.2146007
2007-01-01 20:00:00,13.9,238.8637719
2007-01-01 20:10:00,12.7,237.0867123
2007-01-01 20:20:00,13.6,235.3405332
2007-01-01 20:30:00,12.5,236.292972
2007-01-01 20:40:00,13.0,236.2925702
2007-01-01 20:50:00,12.0,235.5357359
2007-01-01 21:00:00,11.4,233.8525258
2007-01-01 21:10:00,13.0,226.5720481
2007-01-01 21:20:00,13.2,211.7133262
2007-01-01 21:30:00,13.4,209.8230899
2007-01-01 21:40:00,13.5,209.4799458
2007-01-01 21:50:00,13.8,206.5366257
2007-01-01 22:30:00,12.9,255.8670715
2007-01-01 22:40:00,14.1,242.7262346
2007-01-01 22:50:00,15.5,225.5498911
2007-01-01 23:00:00,15.3,230.0983288
2007-01-01 23:10:00,12.0,238.3749024
2007-01-01 23:20:00,12.2,241.3419849
2007-01-01 23:30:00,12.2,241.2539978
2007-02-01 00:00:00,3.8,301.8063072
2007-02-01 00:20:00,4.2,280.5777984
2007-02-01 00:40:00,9.8,269.1097966
2007-02-01 01:00:00,14.8,296.3972793
2007-02-01 01:20:00,15.9,296.2391722
2007-02-01 01:30:00,16.0,297.644699
2007-02-01 01:40:00,15.8,297.146381
2007-02-01 01:50:00,15.3,296.3210677
2007-02-01 02:00:00,15.2,299.8157788
2007-02-01 02:10:00,15.1,298.249763
2007-02-01 02:20:00,15.7,296.4606209
2007-02-01 02:30:00,15.6,295.4854017
2007-02-01 02:40:00,16.1,293.8149251
2007-02-01 02:50:00,16.7,293.2072869
2007-02-01 03:00:00,16.6,294.4528263
2007-02-01 03:10:00,16.3,291.8448016
2007-02-01 03:20:00,17.3,287.866614
2007-02-01 03:30:00,16.9,288.7553732
2007-02-01 03:40:00,15.8,293.0599733
2007-02-01 04:00:00,16.5,288.6816068
2007-02-01 04:10:00,16.4,282.4968834
2007-02-01 04:20:00,17.3,280.2926465
2007-02-01 04:30:00,15.3,278.7475019
2007-02-01 04:40:00,15.7,282.2333093
2007-02-01 04:50:00,15.4,281.6966475
2007-02-01 05:00:00,16.1,281.6970239
2007-02-01 05:10:00,16.5,278.3500779
2007-02-01 05:20:00,16.1,277.2855086
2007-02-01 05:30:00,15.2,281.6369278
2007-02-01 05:40:00,15.6,282.026294
2007-02-01 05:50:00,16.0,282.8309412
2007-02-01 06:00:00,15.0,284.1954259
2007-02-01 06:10:00,14.6,282.7984355
2007-02-01 06:20:00,15.5,284.5733803
2007-02-01 06:30:00,15.5,281.8859893
2007-02-01 06:40:00,16.4,284.8392401
2007-02-01 06:50:00,14.0,281.6207088
2007-02-01 07:00:00,14.1,280.4482923
2007-02-01 07:10:00,15.0,279.7411062
2007-02-01 07:20:00,14.2,279.6143523
2007-02-01 07:30:00,14.2,283.0242537
2007-02-01 07:40:00,14.0,281.6580841
2007-02-01 07:50:00,14.7,280.6929574
2007-02-01 08:00:00,14.3,278.6339962
2007-02-01 08:10:00,13.8,277.7742814
2007-02-01 08:20:00,15.0,275.5716167
2007-02-01 08:30:00,15.0,273.9747544
2007-02-01 08:40:00,15.1,272.861773
2007-02-01 08:50:00,14.6,269.5386635
2007-02-01 09:00:00,14.4,267.27899
2007-02-01 09:10:00,15.4,266.9873571
2007-02-01 09:20:00,15.3,268.7938298
2007-02-01 09:30:00,14.7,264.5594005
2007-02-01 09:40:00,15.0,263.4167754
2007-02-01 10:00:00,16.1,266.8377462
2007-02-01 10:10:00,17.3,269.1466788
2007-02-01 10:20:00,17.3,273.5276622
2007-02-01 10:30:00,15.4,284.721466
2007-02-01 10:40:00,16.9,282.2008381
2007-02-01 10:50:00,17.1,279.9579262
2007-02-01 11:00:00,16.6,280.5866475
2007-02-01 11:10:00,16.2,279.6059131
2007-02-01 11:20:00,16.2,280.3026245
2007-02-01 11:30:00,16.1,280.68571
2007-02-01 11:40:00,16.4,280.2383506
2007-02-01 11:50:00,16.7,280.2921892
2007-02-01 12:00:00,16.0,283.4733989
2007-02-01 12:10:00,16.4,281.4565461
2007-02-01 12:20:00,15.7,280.125526
2007-02-01 12:30:00,15.1,283.748715
2007-02-01 12:40:00,15.0,285.9983846
2007-02-01 12:50:00,15.8,286.3693558
2007-02-01 13:00:00,17.4,288.1925866
2007-02-01 13:10:00,17.5,290.8141786
2007-02-01 13:20:00,16.9,292.1896599
2007-02-01 13:30:00,17.5,293.4296987
2007-02-01 13:40:00,15.1,295.7564859
2007-02-01 13:50:00,15.5,294.2578762
2007-02-01 14:00:00,15.3,293.7377908
2007-02-01 14:10:00,15.4,295.6673474
2007-02-01 14:20:00,15.0,296.0349341
2007-02-01 14:30:00,15.0,295.0048963
2007-02-01 14:40:00,15.3,296.0189853
2007-02-01 14:50:00,14.0,299.37597
2007-02-01 15:00:00,14.8,297.8012739
2007-02-01 15:20:00,11.5,312.6545442
2007-02-01 15:30:00,13.9,305.6247068
