date,wind speed,wind direction
2007-07-01 00:00:00,5.5,292.1244638
2007-07-01 00:10:00,4.9,283.5100248
2007-07-01 00:20:00,5.4,278.4917703
2007-07-01 00:30:00,5.5,276.4494907
2007-07-01 00:40:00,5.5,270.928741
2007-07-01 00:50:00,5.7,263.9718128
2007-07-01 01:00:00,6.7,259.3698144
2007-07-01 01:10:00,10.2,267.6121022
2007-07-01 01:20:00,9.5,273.2538541
2007-07-01 01:30:00,9.3,270.0309512
2007-07-01 01:40:00,9.1,267.6192394
2007-07-01 01:50:00,9.4,262.3880483
2007-07-01 02:00:00,9.9,258.0846402
2007-07-01 02:10:00,10.9,255.9698793
2007-07-01 02:20:00,11.4,254.258145
2007-07-01 02:30:00,11.8,255.4632138
2007-07-01 02:40:00,13.0,257.0272593
2007-07-01 02:50:00,12.1,259.2596603
2007-07-01 03:00:00,11.7,256.9597588
2007-07-01 03:10:00,10.8,252.4849931
2007-07-01 03:20:00,10.9,248.2411677
2007-07-01 03:40:00,11.7,241.772674
2007-07-01 03:50:00,11.4,241.1634758
2007-07-01 04:00:00,11.5,240.2801867
2007-07-01 04:10:00,11.8,236.3678059
2007-07-01 04:20:00,11.4,237.1288786
2007-07-01 04:30:00,10.9,231.0779005
2007-07-01 04:40:00,11.4,227.0604847
2007-07-01 04:50:00,12.0,224.7128591
2007-07-01 05:00:00,13.1,221.2955155
2007-07-01 05:10:00,13.0,222.5687651
2007-07-01 05:20:00,12.8,221.5912955
2007-07-01 05:30:00,13.5,219.2576891
2007-07-01 05:40:00,13.0,217.8299396
2007-07-01 05:50:00,13.7,218.8168843
2007-07-01 06:00:00,13.8,220.088904
2007-07-01 06:10:00,13.7,220.0917796
2007-07-01 06:20:00,13.2,220.1735693
2007-07-01 06:30:00,13.2,217.6560402
2007-07-01 06:40:00,13.4,215.1764536
2007-07-01 06:50:00,14.6,215.2330289
2007-07-01 07:00:00,14.5,217.7485974
2007-07-01 07:10:00,14.6,220.7161856
2007-07-01 07:20:00,14.0,221.1212592
2007-07-01 07:30:00,14.4,217.7119202
2007-07-01 07:40:00,14.8,217.3136166
2007-07-01 07:50:00,14.1,215.3907056
2007-07-01 08:10:00,14.6,206.6102284
2007-07-01 08:20:00,15.5,207.5085237
2007-07-01 08:30:00,15.3,208.5296086
2007-07-01 08:40:00,16.4,209.2200421
2007-07-01 08:50:00,16.9,210.633831
2007-07-01 09:00:00,17.2,212.5085456
2007-07-01 09:10:00,17.2,212.6698359
2007-07-01 09:20:00,16.4,211.2310792
2007-07-01 09:30:00,17.9,211.2962404
2007-07-01 09:40:00,17.6,212.9533214
2007-07-01 09:50:00,17.6,215.7412973
2007-07-01 10:00:00,17.4,215.3804912
2007-07-01 10:10:00,17.0,215.8521841
2007-07-01 10:20:00,17.2,215.5595684
2007-07-01 10:30:00,16.6,216.3187397
2007-07-01 10:40:00,16.9,221.3066933
2007-07-01 10:50:00,16.7,219.2712886
2007-07-01 11:00:00,16.5,217.6841685
2007-07-01 11:10:00,16.5,216.8979258
2007-07-01 11:20:00,16.7,218.0597842
2007-07-01 11:30:00,16.4,216.3749474
2007-07-01 11:40:00,16.0,214.1630306
2007-07-01 11:50:00,16.0,213.7032415
2007-07-01 12:00:00,15.8,214.6620651
2007-07-01 12:10:00,16.3,214.9527133
2007-07-01 12:20:00,15.6,214.5835727
2007-07-01 12:30:00,15.6,215.4260376
2007-07-01 12:40:00,15.6,216.3331578
2007-07-01 12:50:00,15.3,215.0228462
2007-07-01 13:00:00,15.6,214.8676373
2007-07-01 13:10:00,15.7,215.3671701
2007-07-01 13:20:00,16.1,217.4698053
2007-07-01 13:30:00,16.0,217.1658212
2007-07-01 13:40:00,16.4,217.0147433
2007-07-01 13:50:00,15.8,215.1047437
2007-07-01 14:00:00,14.6,215.1733406
2007-07-01 14:10:00,14.9,216.451101
2007-07-01 14:20:00,15.4,215.9965184
2007-07-01 14:30:00,15.9,214.8923698
2007-07-01 14:40:00,16.4,213.6647062
2007-07-01 14:50:00,15.8,214.4106538
2007-07-01 15:00:00,16.0,213.7662785
2007-07-01 15:10:00,16.2,214.7188711
2007-07-01 15:20:00,16.3,214.826869
2007-07-01 15:30:00,16.6,213.5633555
2007-07-01 15:40:00,17.1,213.6564164
2007-07-01 15:50:00,17.4,213.2718367
2007-07-01 16:00:00,17.3,213.8818793
2007-07-01 16:10:00,17.8,213.2053378
2007-07-01 16:20:00,18.3,213.0639025
2007-07-01 16:30:00,17.7,211.4414407
2007-07-01 16:40:00,17.7,209.3535464
2007-07-01 16:50:00,17.1,208.5211921
2007-07-01 17:00:00,17.7,206.9468404
2007-07-01 17:10:00,17.6,206.7827657
2007-07-01 17:20:00,18.7,207.1639699
2007-07-01 17:30:00,17.7,206.462291
2007-07-01 17:40:00,17.6,203.992912
2007-07-01 17:50:00,17.6,204.047291
2007-07-01 18:00:00,17.3,204.0586926
2007-07-01 18:10:00,17.0,203.5486924
2007-07-01 18:20:00,17.0,201.0005286
2007-07-01 18:30:00,16.9,200.4302593
2007-07-01 18:40:00,16.6,197.8156245
2007-07-01 18:50:00,17.1,198.1887462
2007-07-01 19:00:00,16.2,198.6678433
