Date,wind speed,wind direction
2018-10-01 00:00:00,5.59363699,131.1578979
2018-10-01 00:10:00,5.953317165,127.2651978
2018-10-01 00:20:00,4.747572899,122.8183975
2018-10-01 00:30:00,5.255426884,122.0468979
2018-10-01 00:40:00,4.871133804,119.6437988
2018-10-01 00:50:00,5.436513901,126.4070969
2018-10-01 01:00:00,4.714985847,137.2913055
2018-10-01 01:10:00,4.946319103,138.5556946
2018-10-01 01:20:00,4.522221088,136.7290039
2018-10-01 01:30:00,4.213234901,140.5498962
2018-10-01 01:40:00,2.70459795,149.7917938
2018-10-01 01:50:00,2.47755003,195.3244019
2018-10-01 02:00:00,1.470070004,145.1029968
2018-10-01 02:10:00,3.008768082,214.0254974
2018-10-01 02:20:00,4.599510193,158.5960999
2018-10-01 02:30:00,2.579374075,109.0011978
2018-10-01 02:40:00,1.973911047,113.831398
2018-10-01 02:50:00,2.772330046,139.381897
2018-10-01 03:00:00,3.277472973,135.2064972
2018-10-01 03:10:00,3.441303968,146.6634979
2018-10-01 03:20:00,2.619735956,121.9536972
2018-10-01 03:30:00,2.055049896,137.7456055
2018-10-01 03:40:00,1.622059941,106.3775024
2018-10-01 03:50:00,2.392349005,128.2503052
2018-10-01 04:00:00,1.633476019,115.2589035
2018-10-01 04:10:00,1.30629003,125.8730011
2018-10-01 04:20:00,1.537354946,110.7517014
2018-10-01 04:30:00,1.978963017,122.9148026
2018-10-01 04:40:00,1.180513978,121.4372025
2018-10-01 04:50:00,1.382282972,104.2394028
2018-10-01 05:00:00,1.337169051,34.53086853
2018-10-01 05:10:00,1.225813031,63.23910141
2018-10-01 05:20:00,2.819976091,327.2670898
2018-10-01 05:30:00,2.52601409,334.1046143
2018-10-01 05:40:00,1.761003971,12.01848984
2018-10-01 05:50:00,1.601286054,48.67216873
2018-10-01 06:00:00,1.281996012,155.0233002
2018-10-01 06:10:00,2.607383966,161.7308044
2018-10-01 06:20:00,2.07774806,139.1277008
2018-10-01 06:30:00,1.593368053,126.9441986
2018-10-01 06:40:00,1.266352057,153.7075958
2018-10-01 06:50:00,0.447999805,11.89334011
2018-10-01 07:00:00,0.878756702,62.77664948
2018-10-01 07:10:00,0.477733105,88.67508698
2018-10-01 07:20:00,0.405237913,335.6617126
2018-10-01 07:30:00,0.634839892,147.4441986
2018-10-01 07:40:00,1.262616038,187.6696014
2018-10-01 07:50:00,2.572881937,178.0899963
2018-10-01 08:00:00,2.368648052,226.1987
2018-10-01 08:10:00,1.738826036,172.7776031
2018-10-01 08:20:00,1.493824005,195.3052979
2018-10-01 08:30:00,2.194616079,196.8760986
2018-10-01 08:40:00,1.156960964,151.8847961
2018-10-01 08:50:00,1.071895003,166.2534027
2018-10-01 09:00:00,1.243163943,145.7261963
2018-10-01 09:10:00,0.7839095,145.2028046
2018-10-01 09:20:00,1.031088948,98.84558868
2018-10-01 09:30:00,1.63132596,153.5498047
2018-10-01 09:40:00,1.083798051,190.5536957
2018-10-01 09:50:00,1.875848055,117.7894974
2018-10-01 10:00:00,1.524209976,114.1369019
2018-10-01 10:10:00,1.340621948,126.2916031
2018-10-01 10:20:00,0.852388978,147.1481934
2018-10-01 10:30:00,2.054236889,165.9730072
2018-10-01 10:40:00,2.467195034,178.2413025
2018-10-01 10:50:00,1.805582047,160.0350952
2018-10-01 11:00:00,1.796159029,139.4369965
2018-10-01 11:10:00,2.150357008,115.5469971
2018-10-01 11:20:00,2.298122883,92.78115082
2018-10-01 11:30:00,2.62351203,59.86473846
2018-10-01 11:40:00,1.43571198,74.26532745
2018-10-01 11:50:00,1.020941019,79.481987
2018-10-01 12:00:00,1.131065965,74.3585434
2018-10-01 12:10:00,1.027892947,144.1950989
2018-10-01 12:20:00,1.705418944,204.1190033
2018-10-01 12:30:00,1.018921018,127.7742996
2018-10-01 12:40:00,1.236291051,91.30721283
2018-10-01 12:50:00,1.03647697,119.3964005
2018-10-01 13:00:00,1.78085804,128.096405
2018-10-01 13:10:00,2.32819891,135.9010925
2018-10-01 13:20:00,1.756569982,120.2671967
2018-10-01 13:30:00,1.92516005,170.5785065
2018-10-01 13:40:00,3.439016104,127.0854034
2018-10-01 13:50:00,3.033592939,102.4673004
2018-10-01 14:00:00,3.528951883,103.2701035
2018-10-01 14:10:00,4.864656925,123.2110977
2018-10-01 14:20:00,4.282464981,137.5175018
2018-10-01 14:30:00,2.988169909,151.4562988
2018-10-01 14:40:00,1.798933029,172.6430054
2018-10-01 14:50:00,1.840474963,228.8267059
2018-10-01 15:00:00,2.212565899,251.930603
2018-10-01 15:10:00,2.692303896,284.5064087
2018-10-01 15:20:00,4.209413052,258.5285034
2018-10-01 15:30:00,3.05190897,237.5792999
2018-10-01 15:40:00,0.864522576,252.8995972
2018-10-01 15:50:00,0.76860559,251.8542023
2018-10-01 16:00:00,3.54001689,208.2617035
2018-10-01 16:10:00,5.677199841,188.3688049
2018-10-01 16:20:00,6.62667799,200.155304
2018-10-01 16:30:00,7.881015778,211.1813049
2018-10-01 16:40:00,7.373727798,207.6473999
2018-10-01 16:50:00,6.938550949,214.1432953
