Date,wind speed,wind direction
2018-07-01 00:00:00,11.40546036,196.294693
2018-07-01 00:10:00,11.03763962,195.225296
2018-07-01 00:20:00,11.78131008,193.1056976
2018-07-01 00:30:00,12.52855968,193.5850067
2018-07-01 00:40:00,12.11839962,194.0950928
2018-07-01 00:50:00,11.39758015,194.1479034
2018-07-01 01:00:00,10.6016798,195.4958038
2018-07-01 01:10:00,10.42835045,196.0688019
2018-07-01 01:20:00,10.47854042,195.7966003
2018-07-01 01:30:00,10.46059036,196.8497009
2018-07-01 01:40:00,10.51840019,199.2350006
2018-07-01 01:50:00,11.27348042,201.9682007
2018-07-01 02:00:00,11.33773994,201.4149933
2018-07-01 02:10:00,11.77371979,201.8713989
2018-07-01 02:20:00,11.43675041,201.5735016
2018-07-01 02:30:00,11.88426971,201.634903
2018-07-01 02:40:00,12.29325008,204.5334015
2018-07-01 02:50:00,12.32279968,206.1033936
2018-07-01 03:00:00,12.30677986,204.3106995
2018-07-01 03:10:00,12.29030991,205.7606049
2018-07-01 03:20:00,12.68144035,207.2655029
2018-07-01 03:30:00,12.71502972,206.6499939
2018-07-01 03:40:00,12.8583498,205.0074005
2018-07-01 03:50:00,12.81527042,206.7066956
2018-07-01 04:00:00,12.60834026,205.1891022
2018-07-01 04:10:00,12.78845978,204.6663971
2018-07-01 04:20:00,13.15159035,203.108902
2018-07-01 04:30:00,13.13239002,204.063797
2018-07-01 04:40:00,13.2908802,204.2586975
2018-07-01 04:50:00,13.48886967,202.6260071
2018-07-01 05:00:00,13.68113041,202.7075043
2018-07-01 05:10:00,13.66726017,204.0874939
2018-07-01 05:20:00,13.83246994,208.6163025
2018-07-01 05:30:00,13.80698967,209.1269989
2018-07-01 05:40:00,14.27313042,208.6495972
2018-07-01 05:50:00,14.64898968,207.5762939
2018-07-01 06:00:00,15.15060997,210.0099945
2018-07-01 06:10:00,15.43694019,213.1204071
2018-07-01 06:20:00,16.01281929,212.6345978
2018-07-01 06:30:00,15.96730042,210.2700958
2018-07-01 06:40:00,15.65081024,208.5041046
2018-07-01 06:50:00,15.98645973,208.5411072
2018-07-01 07:00:00,15.96218014,208.3260956
2018-07-01 07:10:00,16.05054092,207.5993958
2018-07-01 07:20:00,15.89052963,207.4673004
2018-07-01 07:30:00,15.16790962,207.7377014
2018-07-01 07:40:00,14.34165955,208.7770996
2018-07-01 07:50:00,13.9471302,209.8932953
2018-07-01 08:00:00,12.96321011,207.7077942
2018-07-01 08:10:00,11.10846996,204.4862061
2018-07-01 08:20:00,8.65490818,199.9850006
2018-07-01 08:30:00,8.710100174,199.6067963
2018-07-01 08:40:00,9.349188805,196.9257965
2018-07-01 08:50:00,9.340181351,196.5220032
2018-07-01 09:00:00,10.49806023,200.5782928
2018-07-01 09:10:00,9.220996857,203.9600983
2018-07-01 09:20:00,10.04870033,206.7328033
2018-07-01 09:30:00,9.797412872,210.1121063
2018-07-01 09:40:00,10.41259956,207.9824066
2018-07-01 09:50:00,11.17858982,204.6477051
2018-07-01 10:00:00,10.58065987,206.1891937
2018-07-01 10:10:00,9.989833832,203.6390991
2018-07-01 10:20:00,8.753529549,202.914505
2018-07-01 10:30:00,9.244591713,207.5834045
2018-07-01 10:40:00,9.26753521,210.3280945
2018-07-01 10:50:00,9.469543457,206.7920074
2018-07-01 11:00:00,10.10667992,207.1560059
2018-07-01 11:10:00,8.237431526,202.6983948
2018-07-01 11:20:00,10.51101017,210.3283997
2018-07-01 11:30:00,12.17531013,212.4703979
2018-07-01 11:40:00,12.25207043,209.5175934
2018-07-01 11:50:00,12.29467964,209.8907013
2018-07-01 12:00:00,11.99621964,208.3283997
2018-07-01 12:10:00,11.75424004,208.4864044
2018-07-01 12:20:00,11.33123016,206.4714966
2018-07-01 12:30:00,10.97334957,205.327301
2018-07-01 12:40:00,10.6595602,205.2162933
2018-07-01 12:50:00,11.69865036,207.0005035
2018-07-01 13:00:00,11.3392601,206.0554047
2018-07-01 13:10:00,12.25203037,207.7866058
2018-07-01 13:20:00,12.06601048,208.919693
2018-07-01 13:30:00,13.00734997,211.1631927
2018-07-01 13:40:00,12.64500999,215.4586945
2018-07-01 13:50:00,12.17317963,215.5787048
2018-07-01 14:00:00,12.45785046,218.5720978
2018-07-01 14:10:00,12.05683041,217.8126068
2018-07-01 14:20:00,11.72047043,216.835495
2018-07-01 14:30:00,11.8707304,218.6026001
2018-07-01 14:40:00,11.83458996,220.4344025
2018-07-01 14:50:00,12.01070023,219.7926025
2018-07-01 15:00:00,12.41294956,221.2859955
2018-07-01 15:10:00,12.66919994,222.3986969
2018-07-01 15:20:00,12.28357983,221.1963959
2018-07-01 15:30:00,12.24199009,222.1188965
2018-07-01 15:40:00,11.80698967,223.9958954
2018-07-01 15:50:00,12.1055603,225.5379028
2018-07-01 16:00:00,12.40443039,222.9788055
2018-07-01 16:10:00,12.54580975,222.0897064
2018-07-01 16:20:00,12.07637978,224.3708954
2018-07-01 16:30:00,11.37143993,224.0166931
2018-07-01 16:40:00,12.11690998,222.4669037
2018-07-01 16:50:00,12.26519966,220.2127075
2018-07-01 17:00:00,12.04300022,218.0959015
2018-07-01 17:10:00,11.93799973,215.7758026
2018-07-01 17:20:00,11.59502029,213.0220947
2018-07-01 17:30:00,11.67391014,213.2140045
2018-07-01 17:40:00,11.7270298,212.6230011
2018-07-01 17:50:00,11.56886959,213.0518951
2018-07-01 18:00:00,11.80978012,214.2485046
2018-07-01 18:10:00,11.54374027,214.555603
2018-07-01 18:20:00,11.44038963,215.4340057
2018-07-01 18:30:00,11.48136044,215.0227051
2018-07-01 18:40:00,12.03386974,215.8804016
2018-07-01 18:50:00,12.00636959,215.7205963
2018-07-01 19:00:00,11.04271984,213.5605011
2018-07-01 19:10:00,11.05500031,214.0285034
2018-07-01 19:20:00,11.45320034,212.2767944
2018-07-01 19:30:00,12.27173996,210.5513
2018-07-01 19:40:00,12.58621979,210.2165985
2018-07-01 19:50:00,12.7270298,212.9331055
2018-07-01 20:00:00,12.98091984,211.9216003
2018-07-01 20:10:00,14.10836983,212.487793
2018-07-01 20:20:00,14.60122013,211.3876038
2018-07-01 20:30:00,15.18266964,212.2635956
2018-07-01 20:40:00,15.35641003,214.7958984
2018-07-01 20:50:00,15.15824032,215.7489929
2018-07-01 21:00:00,14.96697998,218.2682037
2018-07-01 21:10:00,14.40670967,218.7922974
2018-07-01 21:20:00,14.21187973,218.1710052
2018-07-01 21:30:00,13.98472023,220.7299042
2018-07-01 21:40:00,13.48628044,221.9219971
2018-07-01 21:50:00,13.07981968,222.4703979
2018-07-01 22:00:00,13.19340992,223.3361969
2018-07-01 22:10:00,12.81509018,224.1179962
2018-07-01 22:20:00,12.63634968,223.2433014
2018-07-01 22:30:00,12.38829041,221.9382019
2018-07-01 22:40:00,12.10087967,223.113205
2018-07-01 22:50:00,11.93393993,226.7391968
2018-07-01 23:00:00,11.2258997,226.8110046
2018-07-01 23:10:00,11.06149006,224.7324982
2018-07-01 23:20:00,11.16413021,225.6907043
2018-07-01 23:30:00,10.85531044,224.6080017
2018-07-01 23:40:00,10.4786396,224.0007019
2018-07-01 23:50:00,9.444117546,224.0350037
2018-08-01 00:00:00,9.764937401,225.2108002
2018-08-01 00:10:00,9.52643013,228.2747955
2018-08-01 00:20:00,8.953310966,227.7667999
2018-08-01 00:30:00,9.615391731,226.0715942
2018-08-01 00:40:00,9.343628883,225.6795959
2018-08-01 00:50:00,8.621238708,224.6591034
2018-08-01 01:00:00,8.442951202,222.8491974
2018-08-01 01:10:00,8.822072029,222.1018066
2018-08-01 01:20:00,8.236761093,224.6696014
2018-08-01 01:30:00,8.10205555,226.072403
2018-08-01 01:40:00,7.313792229,227.0516052
2018-08-01 01:50:00,7.203228951,226.5923004
2018-08-01 02:00:00,7.486260891,226.2008057
2018-08-01 02:10:00,7.819468975,226.7178955
2018-08-01 02:20:00,7.868308067,227.0075073
2018-08-01 02:30:00,7.61955595,227.5827942
2018-08-01 02:40:00,7.126551151,229.0856934
2018-08-01 02:50:00,6.819835186,232.6692963
2018-08-01 03:00:00,6.592948914,232.3036957
2018-08-01 03:10:00,6.64773798,230.6380005
2018-08-01 03:20:00,7.083144188,227.7922974
2018-08-01 03:30:00,7.2005229,227.9252014
2018-08-01 03:40:00,7.068719864,227.864502
2018-08-01 03:50:00,7.402225971,231.9062958
2018-08-01 04:00:00,7.672173977,229.2303009
2018-08-01 04:10:00,8.088177681,228.4046936
2018-08-01 04:20:00,7.756439209,228.7427979
2018-08-01 04:30:00,7.693374157,222.0014954
2018-08-01 04:40:00,7.672489166,218.8347931
2018-08-01 04:50:00,7.453350067,223.3424988
2018-08-01 05:00:00,7.330749989,228.2407074
2018-08-01 05:10:00,7.102694988,230.6490021
2018-08-01 05:20:00,6.839543819,230.5670929
2018-08-01 05:30:00,6.887023926,227.1399994
2018-08-01 05:40:00,6.405262947,231.4656067
2018-08-01 05:50:00,5.744005203,232.3739929
2018-08-01 06:00:00,5.88451004,232.1598969
2018-08-01 06:10:00,5.817268848,230.0868073
2018-08-01 06:20:00,6.251658916,226.6231995
2018-08-01 06:30:00,6.354609013,221.7216949
2018-08-01 06:40:00,5.963194847,213.6278076
2018-08-01 06:50:00,6.888867855,221.8280945
2018-08-01 07:00:00,7.527998924,218.5473938
2018-08-01 07:10:00,6.675147057,213.6045074
2018-08-01 07:20:00,6.485438824,216.9779968
2018-08-01 07:30:00,6.690217018,203.3760071
2018-08-01 07:40:00,5.947310925,187.865799
2018-08-01 07:50:00,6.127420902,183.3990936
2018-08-01 08:00:00,5.20006609,182.6378021
