date,wind speed,wind direction
2008-08-04 15:40:00,4.1,248.6269306
2008-08-04 16:20:00,4.6,252.8859629
2008-08-04 16:30:00,5.0,243.3308871
2008-08-04 16:40:00,4.8,241.2801505
2008-08-04 16:50:00,5.0,255.5701446
2008-08-04 17:20:00,4.8,252.1500414
2008-08-04 17:40:00,4.6,249.5148565
2008-09-04 00:30:00,4.5,172.7547855
2008-09-04 01:00:00,5.7,173.0464135
2008-09-04 01:10:00,5.8,174.6635394
2008-09-04 01:20:00,5.9,175.5493851
2008-09-04 01:30:00,6.1,175.5917919
2008-09-04 01:40:00,6.1,174.0016131
2008-09-04 01:50:00,6.0,172.8720148
2008-09-04 02:00:00,6.0,173.1323122
2008-09-04 02:10:00,5.6,169.347015
2008-09-04 02:20:00,5.4,169.0631982
2008-09-04 02:30:00,5.8,172.4815449
2008-09-04 02:40:00,5.9,172.61216
2008-09-04 02:50:00,6.2,170.6224014
2008-09-04 03:00:00,6.4,170.4733794
2008-09-04 03:10:00,6.2,171.6186936
2008-09-04 03:20:00,6.0,173.6428893
2008-09-04 03:30:00,6.0,177.1141805
2008-09-04 03:40:00,5.9,178.5665448
2008-09-04 03:50:00,5.8,180.5473967
2008-09-04 04:00:00,5.8,184.8509845
2008-09-04 04:20:00,5.8,185.3661074
2008-09-04 04:40:00,5.7,188.6868692
2008-09-04 05:30:00,5.7,193.618751
2008-09-04 06:30:00,6.5,181.4873527
2008-09-04 07:10:00,6.1,194.392015
2008-09-04 08:30:00,5.8,197.0240734
2008-09-04 08:40:00,5.8,192.333432
2008-09-04 09:10:00,5.7,201.680848
2008-09-04 09:20:00,5.5,206.9443966
2008-09-04 09:50:00,5.4,201.2990329
2008-09-04 11:50:00,5.0,234.4822953
2008-09-04 12:00:00,5.1,236.5246513
2008-09-04 12:10:00,4.7,241.4108412
2008-09-04 12:20:00,4.9,246.6236801
2008-09-04 12:40:00,4.2,242.7312993
2008-09-04 13:10:00,4.2,247.8643404
2008-09-04 13:30:00,4.3,253.7022962
2008-09-04 13:40:00,4.0,258.7168792
2008-09-04 13:50:00,4.2,258.1178185
2008-09-04 14:00:00,4.2,259.1565659
2008-09-04 14:10:00,3.8,263.8359165
2008-09-04 14:20:00,3.9,263.9419599
2008-09-04 15:20:00,4.2,280.4796579
2008-09-04 15:30:00,4.4,281.8733954
2008-09-04 16:20:00,4.5,300.7139868
2008-09-04 16:30:00,4.7,305.2579943
2008-09-04 16:40:00,4.3,306.3670491
2008-07-05 00:00:00,9.8,87.7598637
2008-07-05 00:10:00,9.7,88.7496903
2008-07-05 00:20:00,10.0,88.2867306
2008-07-05 00:30:00,10.2,87.7083449
2008-07-05 00:40:00,10.4,86.3375334
2008-07-05 00:50:00,10.1,86.6602004
2008-07-05 01:00:00,9.8,86.7367393
2008-07-05 01:10:00,9.6,85.9661883
2008-07-05 01:20:00,10.1,86.7294485
2008-07-05 01:30:00,9.8,86.7961783
2008-07-05 04:10:00,7.5,88.2986992
2008-07-05 04:20:00,7.3,88.268605
2008-07-05 04:40:00,6.9,88.9146742
2008-07-05 04:50:00,6.6,87.6305119
2008-07-05 05:00:00,6.4,85.9543298
2008-07-05 05:10:00,6.5,83.9701837
2008-07-05 05:20:00,6.4,81.4940126
2008-07-05 05:30:00,6.4,78.3607533
2008-07-05 05:40:00,6.4,77.772322
2008-07-05 05:50:00,6.5,81.2488026
2008-07-05 06:00:00,6.8,83.4936898
2008-07-05 06:10:00,6.7,85.3109931
2008-07-05 06:20:00,7.0,86.5501072
2008-07-05 06:30:00,7.0,86.4064011
2008-07-05 06:40:00,6.8,86.4167735
2008-07-05 06:50:00,7.0,87.8012267
2008-07-05 07:00:00,6.8,90.2618001
2008-07-05 07:10:00,6.7,87.9979433
2008-07-05 07:20:00,6.3,86.244015
2008-07-05 07:30:00,6.4,88.121328
2008-07-05 07:40:00,6.0,86.7413077
2008-07-05 07:50:00,5.8,86.5743011
2008-07-05 08:00:00,5.8,85.7331809
2008-07-05 08:10:00,5.6,85.5906418
2008-07-05 08:20:00,5.0,83.3708999
2008-07-05 12:10:00,7.1,85.4578622
2008-07-05 12:20:00,7.0,86.4379753
2008-07-05 12:30:00,6.4,85.5523184
2008-07-05 12:40:00,6.0,85.8101121
2008-07-05 12:50:00,5.8,82.956015
2008-07-05 13:00:00,5.7,81.8198351
2008-07-05 13:10:00,5.9,83.8494151
2008-07-05 13:20:00,5.6,84.3963542
2008-07-05 13:30:00,5.4,81.7002295
2008-07-05 13:40:00,5.0,80.9527348
2008-07-05 13:50:00,4.6,73.9824871
2008-07-05 14:00:00,4.4,72.9456715
2008-07-05 14:10:00,4.3,73.3609227
2008-07-05 14:20:00,4.1,75.2404645
2008-07-05 15:40:00,4.6,38.839009
2008-07-05 15:50:00,4.9,38.2662044
2008-07-05 16:00:00,5.3,37.8434371
2008-07-05 16:10:00,5.5,36.7887265
2008-07-05 16:20:00,6.5,37.3026444
2008-07-05 16:30:00,6.5,38.2572508
2008-07-05 16:40:00,7.4,38.8741661
2008-07-05 16:50:00,8.7,39.778362
2008-07-05 17:00:00,9.3,41.805395
2008-07-05 17:10:00,9.8,41.0158288
2008-07-05 17:20:00,10.5,41.0112289
2008-07-05 17:30:00,10.4,41.6550896
2008-07-05 17:40:00,10.4,42.4651746
2008-07-05 17:50:00,10.2,41.5902596
2008-07-05 18:00:00,8.7,43.9391204
2008-07-05 18:10:00,8.3,46.8190755
2008-07-05 18:20:00,8.4,49.5341757
2008-07-05 18:30:00,8.7,50.8329636
2008-07-05 18:40:00,9.7,51.9461355
