Date,kW,KWh,wind_speed
08 02 2018 18:40,2549.98999,2805.354761,10.02143002
08 02 2018 18:50,2129.139893,2416.943365,9.419171333
08 02 2018 19:00,2440.284912,2836.422974,10.07260036
08 02 2018 19:10,2313.738037,2617.818163,9.737549782
08 02 2018 19:20,2521.822021,2839.87551,10.07837009
08 02 2018 19:30,2342.308105,2736.175008,9.912021637
08 02 2018 19:40,2342.177002,2740.722671,9.919033051
08 02 2018 19:50,2570.910889,2965.855066,10.30167961
08 02 2018 20:00,2741.075928,3145.516449,10.67572021
08 02 2018 20:10,3020.827881,3367.528727,11.29701042
08 02 2018 20:20,3180.503906,3460.36577,11.66687012
08 02 2018 20:30,2743.864014,3213.480454,10.84129047
08 02 2018 20:40,2773.193115,3231.97857,10.88939953
08 02 2018 20:50,2570.920898,3025.673199,10.41777992
08 02 2018 21:00,2803.98999,3208.375036,10.82826042
08 02 2018 21:10,2983.509033,3399.269412,11.41186047
08 02 2018 21:20,2841.887939,3213.772915,10.84204006
08 02 2018 21:30,2805.011963,3223.837518,10.86804962
08 02 2018 21:40,2870.250977,3313.999828,11.12250042
08 02 2018 21:50,2726.362061,3210.675905,10.8341198
08 02 2018 22:00,2983.437988,3352.003721,11.2441597
08 02 2018 22:10,3136.284912,3424.692893,11.51167965
08 02 2018 22:20,3246.041016,3490.522785,11.81669044
08 02 2018 22:30,3047.361084,3380.636164,11.34325981
08 02 2018 22:40,2668.478027,3044.895408,10.45670986
08 02 2018 22:50,3170.803955,3398.376295,11.40849018
08 02 2018 23:00,3208.040039,3460.613063,11.66802025
08 02 2018 23:10,3399.937012,3534.072688,12.08160019
08 02 2018 23:20,3594.625977,3583.929357,12.56902981
08 02 2018 23:30,3575.656982,3578.482731,12.49139023
08 02 2018 23:40,3603.416016,3600,13.30405998
08 02 2018 23:50,3603.729004,3600,13.28075981
09 02 2018 00:00,3604.414063,3600,13.61069012
09 02 2018 00:10,3603.924072,3600,13.51675034
09 02 2018 00:20,3597.499023,3595.27165,12.81632042
09 02 2018 00:30,3598.177979,3595.18615,12.81326008
09 02 2018 00:40,3340.51001,3492.066563,11.82495022
09 02 2018 00:50,2905.429932,3206.949333,10.82464027
09 02 2018 01:00,2579.750977,2845.894946,10.08847046
09 02 2018 01:10,2235.301025,2362.453497,9.336004257
09 02 2018 01:20,1968.194946,2060.94841,8.870629311
09 02 2018 01:30,2160.471924,2222.97351,9.122085571
09 02 2018 01:40,2382.491943,2861.581031,10.11503983
09 02 2018 01:50,2405.780029,2976.440325,10.3217001
09 02 2018 02:00,2303.354004,2673.040614,9.817109108
09 02 2018 02:10,2228.63501,2457.809196,9.481450081
09 02 2018 02:20,1985.594971,2121.554623,8.965158463
09 02 2018 02:30,1999.880981,2083.691394,8.906176567
09 02 2018 02:40,1990.343018,1934.755519,8.671499252
09 02 2018 02:50,1979.709961,2014.04948,8.797018051
09 02 2018 03:00,1798.671021,1805.727795,8.463815689
09 02 2018 03:10,1618.02002,1549.370474,8.0337286
09 02 2018 03:20,1680.348999,1557.313493,8.047498703
09 02 2018 03:30,1630.088013,1648.500435,8.203337669
09 02 2018 03:40,1462.980957,1350.991406,7.677334785
09 02 2018 03:50,1601.462036,1480.798377,7.913394928
09 02 2018 04:00,1881.677979,1962.488159,8.715561867
09 02 2018 04:10,1981.406006,2132.465606,8.982111931
09 02 2018 04:20,1898.718018,1849.172137,8.534276009
09 02 2018 04:30,2078.054932,2146.023619,9.003152847
09 02 2018 04:40,1984.782959,2129.143232,8.976951599
09 02 2018 04:50,1713.978027,1840.492316,8.520244598
09 02 2018 05:00,1522.769043,1592.886096,8.108769417
09 02 2018 05:10,1589.241943,1773.277388,8.410793304
09 02 2018 05:20,1497.677002,1378.059624,7.727565765
09 02 2018 05:30,1490.755005,1415.352816,7.795862198
09 02 2018 05:40,1143.947998,1040.911378,7.054934978
09 02 2018 05:50,939.5612183,862.6310778,6.641915798
09 02 2018 06:00,1013.327026,1014.444679,6.996568203
09 02 2018 06:10,1130.375,1269.495894,7.522357941
09 02 2018 06:20,1286.225952,1555.600481,8.044531822
09 02 2018 06:30,1047.383057,1116.468931,7.216425896
09 02 2018 06:40,684.7852783,1116.458886,7.216404915
09 02 2018 06:50,0,1012.90098,6.993134022
09 02 2018 07:00,0,664.3417095,6.117482185
09 02 2018 07:10,0,737.015087,6.31906414
09 02 2018 07:20,0,725.9380073,6.289104939
09 02 2018 07:30,0,720.8045057,6.275131226
09 02 2018 07:40,0,827.3462479,6.554176807
09 02 2018 07:50,0,991.313426,6.944757938
09 02 2018 08:00,10.04380035,873.9402429,6.669585228
09 02 2018 08:10,1061.810059,1191.253119,7.369204044
09 02 2018 08:20,912.7197876,956.3983524,6.865096092
09 02 2018 08:30,677.4113159,751.5352909,6.357944012
09 02 2018 08:40,437.9444885,457.1930271,5.458684921
09 02 2018 08:50,306.9587097,351.3219927,5.061775208
09 02 2018 09:00,301.7388916,322.6331298,4.945128918
09 02 2018 09:10,411.6412048,469.5144372,5.501788139
09 02 2018 09:20,321.5031128,357.4613153,5.086197853
09 02 2018 09:30,174.7991943,164.4748341,4.217483997
09 02 2018 09:40,186.3370056,191.0233275,4.350574017
09 02 2018 09:50,150.302597,138.791131,4.084194183
09 02 2018 10:00,94.55177307,75.23304825,3.683409929
09 02 2018 10:10,33.31090927,22.78008154,3.153201103
09 02 2018 10:20,81.27474976,46.44033716,3.448462963
09 02 2018 10:30,109.1044006,107.4514666,3.887723923
09 02 2018 10:40,15.72122002,0,2.702114105
09 02 2018 10:50,7.953730106,0,2.924182892
09 02 2018 11:00,2.536468983,0,2.654905081
09 02 2018 11:10,5.924133778,0,2.639307022
09 02 2018 11:20,1.135602951,0,2.568604946
09 02 2018 11:30,0,0,1.517331004
09 02 2018 11:40,0,0,1.921393991
09 02 2018 11:50,17.63175011,108.3009492,3.892594099
09 02 2018 12:00,134.4588928,147.3257604,4.128985882
09 02 2018 12:10,204.5543976,224.8044642,4.513226032
09 02 2018 12:20,101.6285019,62.28432095,3.586482048
09 02 2018 12:30,0,57.25101782,3.54541111
09 02 2018 12:40,0,0,2.943094969
09 02 2018 12:50,30.4423008,94.77152526,3.812247038
09 02 2018 13:00,151.8791046,178.9089606,4.290428162
09 02 2018 13:10,216.1459961,259.2807406,4.67181921
09 02 2018 13:20,84.97180939,93.13538801,3.802093983
09 02 2018 13:30,137.6539001,151.8469457,4.152512074
09 02 2018 13:40,278.3469849,351.3658177,5.061950207
09 02 2018 13:50,244.5939941,312.2157583,4.901712894
09 02 2018 14:00,156.6038055,184.1274851,4.316456795
09 02 2018 14:10,130.581604,150.2253661,4.144090176
09 02 2018 14:20,131.6430054,157.9264291,4.183927059
09 02 2018 14:30,162.6976013,183.7198679,4.314430237
09 02 2018 14:40,203.5762024,241.1174329,4.589175224
09 02 2018 14:50,171.3453979,208.6864464,4.436538219
09 02 2018 15:00,235.0404968,302.5864116,4.86106205
09 02 2018 15:10,280.4016113,344.3196807,5.033690929
09 02 2018 15:20,372.1051025,447.6428061,5.424862862
09 02 2018 15:30,539.4467773,624.922618,6.002754211
09 02 2018 15:40,610.7982788,719.98978,6.272908211
09 02 2018 15:50,580.677002,705.3881846,6.232818127
09 02 2018 16:00,452.0971985,609.3169933,5.953204155
09 02 2018 16:10,330.5398865,435.8444585,5.382568836
09 02 2018 16:20,294.5559082,404.566671,5.26761198
09 02 2018 16:30,411.5223083,593.2448483,5.904510975
09 02 2018 16:40,376.6303101,517.2492692,5.663376808
09 02 2018 16:50,347.2756958,466.3670654,5.490834236
09 02 2018 17:00,242.3282013,309.6163805,4.890789032
09 02 2018 17:10,272.6372986,385.8025179,5.196582794
09 02 2018 17:20,89.20778656,148.0463359,4.132744789
09 02 2018 17:30,67.51039886,136.4616556,4.071881771
09 02 2018 17:40,54.05355072,119.7224196,3.956084013
09 02 2018 17:50,19.44441986,66.18501616,3.616892099
09 02 2018 18:00,-0.020599989,0,2.673188925
09 02 2018 18:10,0,0,2.775540113
09 02 2018 18:20,0,17.28480662,3.036770105
09 02 2018 18:30,0,27.58071806,3.229835987
09 02 2018 18:40,0,23.32740663,3.16275692
09 02 2018 18:50,0,0,2.901132107
09 02 2018 19:00,0,0,2.544789076
09 02 2018 19:10,0,0,2.181968927
09 02 2018 19:20,0,0,2.346813917
09 02 2018 19:30,0,0,2.573858023
09 02 2018 19:40,0,0,2.550170898
09 02 2018 19:50,0,0,1.876724005
09 02 2018 20:00,0,0,1.748278022
09 02 2018 20:10,0,0,2.121946096
09 02 2018 20:20,0,0,1.927098036
09 02 2018 20:30,0,0,1.897637963
09 02 2018 20:40,0,0,1.431041002
09 02 2018 20:50,0,0,1.070086956
09 02 2018 21:00,0,0,1.428168058
09 02 2018 21:10,0,0,1.623095989
09 02 2018 21:20,0,0,1.943801045
09 02 2018 21:30,0,0,2.136253119
09 02 2018 21:40,0,0,2.154294014
09 02 2018 21:50,0,0,2.606790066
09 02 2018 22:00,0,0,2.250422955
09 02 2018 22:10,0,0,2.171983957
09 02 2018 22:20,0,0,2.571213007
09 02 2018 22:30,0,0,2.716892958
09 02 2018 22:40,0,70.41870546,3.648665905
09 02 2018 22:50,0,0,2.924712896
09 02 2018 23:00,0,16.43616993,3.013195038
09 02 2018 23:10,15.30873013,81.99423789,3.730015039
09 02 2018 23:20,70.41497803,138.3750777,4.081997871
09 02 2018 23:30,133.079895,220.7467936,4.494075775
09 02 2018 23:40,109.7767029,88.70450996,3.774066925
09 02 2018 23:50,94.27169037,97.86922674,3.83119607
10 02 2018 00:00,84.82369232,121.4633724,3.965457916
10 02 2018 00:10,17.12200928,0,2.997929096
10 02 2018 00:20,2.094602108,0,2.661505938
10 02 2018 00:30,0,19.00930614,3.078597069
10 02 2018 00:40,0,25.47544487,3.198049068
10 02 2018 00:50,58.47436142,218.6999206,4.484375954
10 02 2018 01:00,167.5904999,225.1957248,4.515067101
10 02 2018 01:10,80.99521637,120.9774055,3.962848902
10 02 2018 01:20,211.6629944,329.936442,4.975224972
10 02 2018 01:30,208.803894,330.3007368,4.976718903
10 02 2018 01:40,235.1651001,308.6489237,4.886713982
10 02 2018 01:50,440.9316101,666.8090474,6.124529839
10 02 2018 02:00,497.2106018,557.3184213,5.792837143
10 02 2018 02:10,425.4245911,232.8076963,4.550693989
10 02 2018 02:20,495.4007874,257.6576839,4.664515018
10 02 2018 02:30,645.902771,652.8747493,6.084527016
10 02 2018 02:40,623.6303711,721.6797661,6.277517796
10 02 2018 02:50,309.2659912,183.9732358,4.315690041
10 02 2018 03:00,491.4194946,413.681382,5.30154705
10 02 2018 03:10,764.3120728,949.16341,6.848363876
10 02 2018 03:20,826.3505249,1049.388357,7.0734272
10 02 2018 03:30,784.4675293,899.4503987,6.731222153
10 02 2018 03:40,1064.055054,1317.130154,7.613656998
10 02 2018 03:50,1088.869019,1372.815989,7.717879772
10 02 2018 04:00,1033.626953,1247.798572,7.480354786
10 02 2018 04:10,1318.312988,1657.192532,8.217991829
10 02 2018 04:20,1681.765991,2095.89543,8.925213814
10 02 2018 04:30,1993.21106,2629.63462,9.754318237
10 02 2018 04:40,1929.285034,2502.348359,9.580388069
10 02 2018 04:50,1747.827026,2171.316792,9.042333603
10 02 2018 05:00,1568.11499,1916.191034,8.641898155
10 02 2018 05:10,1834.032959,2396.931155,9.388646126
10 02 2018 05:20,1625.386963,2112.949538,8.951774597
10 02 2018 05:30,1825.067993,2095.8575,8.925154686
10 02 2018 05:40,2168.405029,2713.640228,9.877633095
10 02 2018 05:50,2603.783936,3236.063334,10.90021992
10 02 2018 06:00,2424.030029,2942.004374,10.25734043
10 02 2018 06:10,2119.733887,2468.042473,9.49703598
10 02 2018 06:20,870.1245728,620.3422096,5.986173153
10 02 2018 06:30,825.7711182,617.2679445,5.977015018
10 02 2018 06:40,495.2680054,284.1400349,4.781761169
10 02 2018 06:50,375.254303,196.3508476,4.376717091
10 02 2018 07:00,433.3261108,298.5297221,4.843784809
10 02 2018 07:10,414.6257019,270.7984037,4.723204136
10 02 2018 07:20,471.2076111,351.6275039,5.062994957
10 02 2018 07:30,507.0480042,410.0670425,5.288134098
10 02 2018 07:40,461.9804077,473.4411695,5.515400887
10 02 2018 07:50,223.3955994,232.6957811,4.550172806
10 02 2018 08:00,360.4108887,366.9213918,5.12346983
10 02 2018 08:10,258.3164978,297.3627808,4.838798046
10 02 2018 08:20,136.5323029,155.3615149,4.170703888
10 02 2018 08:30,91.95987701,122.159105,3.969182968
10 02 2018 08:40,12.61966038,0,2.717669964
10 02 2018 08:50,0,0,1.852270961
10 02 2018 09:00,0,0,1.972617984
10 02 2018 09:10,0,0,1.881929994
10 02 2018 09:20,0,0,1.898658037
10 02 2018 09:30,0,0,2.292587042
10 02 2018 09:40,28.90625,118.8916753,3.951584101
10 02 2018 09:50,66.04463196,101.6471227,3.853844881
10 02 2018 10:00,75.00444794,56.29870448,3.53738308
10 02 2018 10:10,23.09983063,21.11652385,3.122422934
10 02 2018 10:20,60.62929153,49.26943294,3.475179911
10 02 2018 10:30,337.6532898,328.4005313,4.9689188
10 02 2018 10:40,236.8292999,250.8612696,4.633758068
10 02 2018 10:50,115.3752975,124.2799772,3.980465889
10 02 2018 11:00,69.7501297,95.06784734,3.814074993
10 02 2018 11:10,-0.133333504,0,2.688831091
10 02 2018 11:20,0,0,1.709694982
10 02 2018 11:30,0,0,1.941843987
10 02 2018 11:40,0,46.25632433,3.446686983
10 02 2018 11:50,0,52.4495159,3.504002094
10 02 2018 12:00,26.39459991,85.17811875,3.751171112
10 02 2018 12:10,84.78309631,66.24293078,3.617335081
10 02 2018 12:20,141.8502045,90.66895247,3.786591053
10 02 2018 12:30,411.2799988,361.1556067,5.100804806
10 02 2018 12:40,1012.474976,1303.13678,7.587052822
10 02 2018 12:50,1034.597046,1163.353602,7.312996864
10 02 2018 13:00,1522.272949,1734.067503,8.346242905
10 02 2018 13:10,1212.615967,1293.763842,7.569134235
10 02 2018 13:20,354.7025146,255.0635793,4.652808189
10 02 2018 13:30,169.6074982,122.9782997,3.973553896
10 02 2018 13:40,67.65454865,18.29102181,3.061988115
10 02 2018 13:50,165.1907959,219.5426628,4.488372803
10 02 2018 14:00,837.4262085,521.4636464,5.677248955
10 02 2018 14:10,685.614502,454.4737967,5.449091911
10 02 2018 14:20,738.4758911,436.0252231,5.383221149
10 02 2018 14:30,571.8413696,306.1588453,4.876202106
10 02 2018 14:40,580.4802246,338.3001024,5.009350777
10 02 2018 14:50,669.4703979,512.3182732,5.64706707
10 02 2018 15:00,714.3984985,591.8440711,5.900230885
10 02 2018 15:10,645.5767212,529.5492023,5.703691959
10 02 2018 15:20,445.9529114,434.9382945,5.37929678
10 02 2018 15:30,927.7028809,825.6572228,6.549921989
10 02 2018 15:40,1365.165039,1219.588397,7.425357819
10 02 2018 15:50,1732.25,1625.291222,8.164045334
10 02 2018 16:00,1564.197021,1618.695733,8.152834892
10 02 2018 16:10,1718.790039,1972.505836,8.731433868
10 02 2018 16:20,1642.812012,1706.18176,8.299991608
10 02 2018 16:30,1798.791016,1867.262852,8.56344986
10 02 2018 16:40,1315.864014,1168.448379,7.323329926
10 02 2018 16:50,1796.240967,1643.399272,8.194722176
10 02 2018 17:00,1052.72998,1125.019101,7.234239101
10 02 2018 17:10,874.723877,1003.869275,6.972974777
10 02 2018 17:20,887.4561157,932.3628757,6.809204102
10 02 2018 17:30,655.3425903,656.2604971,6.094292164
10 02 2018 17:40,833.7011719,958.2766429,6.869427204
10 02 2018 17:50,680.5374146,822.5598728,6.542106152
10 02 2018 18:00,602.2017212,687.3675627,6.182673931
10 02 2018 18:10,581.5587158,641.5265991,6.051579952
10 02 2018 18:20,531.9498291,545.8282422,5.756259918
10 02 2018 18:30,252.046402,301.6488629,4.857077122
10 02 2018 18:40,176.5018005,218.6118003,4.483957767
10 02 2018 18:50,97.29514313,131.0984908,4.043393135
10 02 2018 19:00,185.9667053,201.5625834,4.402112007
10 02 2018 19:10,253.3889008,283.1084327,4.77726984
10 02 2018 19:20,334.4837036,406.3046271,5.274110794
10 02 2018 19:30,181.1620941,229.0987501,4.533380032
10 02 2018 19:40,279.7297974,273.533423,4.735291958
10 02 2018 19:50,344.1654053,372.8409278,5.146573067
10 02 2018 20:00,562.1400757,630.4138071,6.018984795
10 02 2018 20:10,1163.88501,1210.008371,7.406476021
10 02 2018 20:20,887.3547974,924.4493467,6.790608883
10 02 2018 20:30,1254.119995,1307.214219,7.594822884
10 02 2018 20:40,964.9390869,964.648921,6.884081841
10 02 2018 20:50,1155.620972,1297.057954,7.575440884
10 02 2018 21:00,855.4777222,820.5012837,6.536901951
10 02 2018 21:10,991.1564941,1217.400511,7.42105484
10 02 2018 21:20,1255.404053,1511.994438,7.968472958
10 02 2018 21:30,1046.171997,990.7236851,6.943427086
10 02 2018 21:40,1868.157959,1946.553369,8.690266609
10 02 2018 21:50,2042.704956,2177.103412,9.05128479
10 02 2018 22:00,2267.230957,2631.004086,9.756270409
10 02 2018 22:10,1953.168945,2418.941038,9.422217369
10 02 2018 22:20,1961.654053,2394.850558,9.385471344
10 02 2018 22:30,1726.472046,1861.782922,8.55462265
10 02 2018 22:40,2030.66394,1994.313759,8.765908241
10 02 2018 22:50,2116.452881,2206.727595,9.097040176
10 02 2018 23:00,2355.000977,2417.274843,9.419676781
10 02 2018 23:10,2235.710938,2329.355096,9.285394669
10 02 2018 23:20,2151.681885,2183.064497,9.060501099
10 02 2018 23:30,2521.478027,2906.331632,10.19291019
10 02 2018 23:40,1361.876953,1615.989146,8.148228645
10 02 2018 23:50,956.4431763,1191.999017,7.37069416
11 02 2018 00:00,756.2866211,926.0181413,6.79430294
11 02 2018 00:10,736.6392822,817.2054501,6.528553963
11 02 2018 00:20,987.5720825,1104.064314,7.190419197
11 02 2018 00:30,616.7495728,674.3978328,6.146111965
11 02 2018 00:40,441.6476135,479.3820237,5.535883904
11 02 2018 00:50,820.4741211,839.8363693,6.585483074
11 02 2018 01:00,484.8887939,481.5469518,5.543314934
11 02 2018 01:10,1513.093994,1626.500502,8.166098595
11 02 2018 01:20,1991.655029,1982.0994,8.746612549
11 02 2018 01:30,2387.547119,2472.222651,9.541232109
11 02 2018 01:40,3207.1521,3379.645856,11.33971024
11 02 2018 01:50,3575.590088,3596.404928,12.86285973
11 02 2018 02:00,3517.851074,3561.316537,12.30222034
11 02 2018 02:10,3594.720947,3589.661236,12.67016029
11 02 2018 02:20,3410.311035,3482.804366,11.77633953
11 02 2018 02:30,3309.337891,3343.686065,11.21664047
11 02 2018 02:40,3125.177979,3120.206082,10.61798954
11 02 2018 02:50,2981.590088,3100.34451,10.57400036
11 02 2018 03:00,3275.577881,3310.454134,11.11165047
11 02 2018 03:10,2898.907959,3135.870973,10.65349007
11 02 2018 03:20,2777.702881,3124.066213,10.62666988
11 02 2018 03:30,3498.922119,3587.238621,12.62407017
11 02 2018 03:40,3332.666016,3511.768615,11.93673992
11 02 2018 03:50,2983.830078,3308.752066,11.10647011
11 02 2018 04:00,3356.560059,3475.701095,11.74050045
11 02 2018 04:10,3485.301025,3504.160346,11.89206982
11 02 2018 04:20,3470.391113,3540.768612,12.13026047
11 02 2018 04:30,3489.625,3578.85665,12.49633026
11 02 2018 04:40,3484.585938,3578.495642,12.49155998
11 02 2018 04:50,3244.00708,3442.434926,11.58635998
11 02 2018 05:00,3257.483887,3416.011264,11.47671032
11 02 2018 05:10,3140.947021,3376.912206,11.32995987
11 02 2018 05:20,3422.944092,3522.499404,12.00354004
11 02 2018 05:30,3391.875,3477.61475,11.75004005
11 02 2018 05:40,3570.693115,3600,13.0398798
11 02 2018 05:50,3445.792969,3600,13.12664986
11 02 2018 06:00,3461.600098,3600,14.22410965
11 02 2018 06:10,3461.363037,3600,14.43315029
11 02 2018 06:20,3461.706055,3600,15.34611034
11 02 2018 06:30,3462.794922,3600,15.07956028
11 02 2018 06:40,3462.674072,3600,15.52591991
11 02 2018 06:50,3465.250977,3600,15.19495964
11 02 2018 07:00,3460.468018,3600,13.39762974
11 02 2018 07:10,3456.352051,3600,13.92518997
11 02 2018 07:20,3462.520996,3600,15.19211006
11 02 2018 07:30,3462.332031,3600,16.61786079
11 02 2018 07:40,3462.705078,3600,14.88226986
11 02 2018 07:50,3465.5979,3600,14.80097961
11 02 2018 08:00,3449.590088,3600,13.29636002
11 02 2018 08:10,3459.465088,3592.249943,12.72784996
11 02 2018 08:20,3503.231934,3600,13.37553978
11 02 2018 08:30,3530.256104,3600,13.36532021
11 02 2018 08:40,3580.025879,3597.812621,12.96677971
11 02 2018 08:50,3395.043945,3565.554795,12.34364033
11 02 2018 09:00,3502.751953,3556.946191,12.26206017
11 02 2018 09:10,3223.812012,3472.380318,11.72414017
11 02 2018 09:20,3290.371094,3495.241992,11.84214973
11 02 2018 09:30,3225.216064,3416.370896,11.47813988
11 02 2018 09:40,3425.797119,3501.539357,11.87714005
11 02 2018 09:50,3588.955078,3600,13.68019009
11 02 2018 10:00,3566.894043,3600,14.28411007
11 02 2018 10:10,3564.264893,3600,14.8759203
11 02 2018 10:20,3520.113037,3600,15.86913013
11 02 2018 10:30,3532.163086,3600,15.35459042
11 02 2018 10:40,3553.183105,3600,14.00362968
11 02 2018 10:50,3569.262939,3600,13.13325977
11 02 2018 11:00,3426.870117,3568.716791,12.37642002
11 02 2018 11:10,2381.730957,2519.058525,9.602420807
11 02 2018 11:20,431.8244934,366.9283306,5.123497009
11 02 2018 11:30,391.3778992,227.436571,4.525592804
11 02 2018 11:40,210.3675995,189.7011846,4.344057083
11 02 2018 11:50,1233.725952,1062.924019,7.10275507
11 02 2018 12:00,1195.082031,1072.78503,7.123968124
11 02 2018 12:10,3440.803955,3539.608456,12.12162018
11 02 2018 12:20,2973.681885,3125.112502,10.62903023
11 02 2018 12:30,2838.533936,3011.103981,10.38881969
11 02 2018 12:40,3523.593018,3600,13.15985966
11 02 2018 12:50,3591.532959,3600,14.00782967
11 02 2018 13:00,3201.971924,3524.359543,12.01562977
11 02 2018 13:10,2490.393066,2531.906156,9.619517326
11 02 2018 13:20,2295.143066,2332.455133,9.290138245
11 02 2018 13:30,2581.583008,2887.381574,10.15954971
11 02 2018 13:40,3401.629883,3600,14.01589012
11 02 2018 13:50,3415.295898,3593.312698,12.75537968
11 02 2018 14:00,3308.3479,3600,13.43292999
11 02 2018 14:10,3583.846924,3600,15.2804203
11 02 2018 14:20,3576.863037,3600,15.55510998
11 02 2018 14:30,3548.464111,3600,15.87263966
11 02 2018 14:40,3353.172119,3600,13.41042042
11 02 2018 14:50,2325.356934,2948.736378,10.26974964
11 02 2018 15:00,1426.666016,1180.279016,7.347205162
11 02 2018 15:10,2791.386963,3147.878945,10.68120956
11 02 2018 15:20,2893.190918,3392.03647,11.38481045
11 02 2018 15:30,2677.381104,3052.056214,10.47142982
11 02 2018 15:40,186.6755066,173.7429106,4.264482021
11 02 2018 15:50,522.572998,467.7726487,5.495730877
11 02 2018 16:00,1943.660034,2029.432074,8.821209908
11 02 2018 16:10,51.79510117,172.5961047,4.258697987
11 02 2018 16:20,1052.035034,1541.861703,8.020680428
11 02 2018 16:30,3267.756104,3439.370292,11.57312965
11 02 2018 16:40,1893.339966,1862.733358,8.556154251
11 02 2018 16:50,1912.119019,2022.069576,8.80963707
11 02 2018 17:00,1544.447998,1480.338205,7.912578106
11 02 2018 17:10,1795.921997,1826.836359,8.498123169
11 02 2018 17:20,1950.208984,1854.831773,8.543413162
11 02 2018 17:30,2621.145996,2701.968948,9.860049248
11 02 2018 17:40,2034.161987,1984.524562,8.75044632
11 02 2018 17:50,1652.68103,1693.457181,8.278786659
11 02 2018 18:00,1519.178955,1593.548463,8.109904289
11 02 2018 18:10,1905.574951,1969.235238,8.726254463
11 02 2018 18:20,1925.833984,1963.101092,8.716533661
11 02 2018 18:30,700.8873291,658.2682394,6.100069046
11 02 2018 18:40,40.94528961,38.85168871,3.370654106
11 02 2018 18:50,44.75793076,34.36591036,3.319205046
11 02 2018 19:00,2.185801029,0,2.935832977
11 02 2018 19:10,87.49182129,116.0244031,3.935915947
11 02 2018 19:20,39.61048889,41.64841511,3.400504112
11 02 2018 19:30,3.291328907,0,2.887178898
11 02 2018 19:40,0,0,2.07466197
11 02 2018 19:50,0,0,1.605581045
11 02 2018 20:00,0,0,1.66813004
11 02 2018 20:10,0,0,1.994776964
11 02 2018 20:20,0,0,1.588611007
11 02 2018 20:30,0,0,1.710242987
11 02 2018 20:40,0,0,1.717340946
11 02 2018 20:50,3.740931988,115.6189568,3.933682919
11 02 2018 21:00,10.53559971,30.22038749,3.266642094
11 02 2018 21:10,6.185095787,20.47739093,3.109786034
11 02 2018 21:20,0,0,1.979333043
11 02 2018 21:30,0,0,1.967211008
11 02 2018 21:40,0,0,2.88578701
11 02 2018 21:50,9.18466568,18.65422436,3.070513964
11 02 2018 22:00,31.91929054,49.8318306,3.480365992
11 02 2018 22:10,112.6080017,180.1623255,4.296696186
11 02 2018 22:20,2.655533075,27.6227733,3.230447054
11 02 2018 22:30,6.731719017,0,2.68356204
11 02 2018 22:40,41.49121094,105.0906297,3.874073029
11 02 2018 22:50,0,0,2.700916052
11 02 2018 23:00,0,0,1.532505989
11 02 2018 23:10,0,0,2.77680397
11 02 2018 23:20,0,0,2.43482399
11 02 2018 23:30,0,0,2.032599926
11 02 2018 23:40,0,0,1.554345965
11 02 2018 23:50,0,0,2.170207977
12 02 2018 00:00,0,34.66960931,3.322848082
12 02 2018 00:10,8.71787262,79.67101306,3.714268923
12 02 2018 00:20,14.1717701,37.53986899,3.356101036
12 02 2018 00:30,0,0,2.893115997
12 02 2018 00:40,0,84.48941983,3.74663496
12 02 2018 00:50,4.495268822,63.61530663,3.596988916
12 02 2018 01:00,2.866802931,27.95283131,3.235213041
12 02 2018 01:10,8.941523552,57.20044604,3.544986963
12 02 2018 01:20,45.42840958,105.8695581,3.878596067
12 02 2018 01:30,-0.077133402,0,2.749634981
12 02 2018 01:40,0,0,1.805827975
12 02 2018 01:50,0,0,1.787497997
12 02 2018 02:00,0,0,2.308969975
12 02 2018 02:10,0,0,1.691777945
12 02 2018 02:20,0,0,1.988842964
12 02 2018 02:30,0,0,2.324949026
12 02 2018 02:40,0,0,2.831227064
12 02 2018 02:50,0,31.3243434,3.281200886
12 02 2018 03:00,0,40.90298431,3.39269495
12 02 2018 03:10,0,0,2.277064085
12 02 2018 03:20,0,0,1.38252604
12 02 2018 03:30,0,0,2.53283596
12 02 2018 03:40,0,0,1.565809011
12 02 2018 03:50,0,0,1.841048956
12 02 2018 04:00,0,0,2.238924026
12 02 2018 04:10,0,0,2.558381081
12 02 2018 04:20,0,18.7016339,3.071607113
12 02 2018 04:30,0,22.26698792,3.144001961
12 02 2018 04:40,0,0,1.844169974
12 02 2018 04:50,0,0,1.807559013
12 02 2018 05:00,0,0,1.710497975
12 02 2018 05:10,0,0,1.746711969
12 02 2018 05:20,0,0,1.450919032
12 02 2018 05:30,0,0,1.499843955
12 02 2018 05:40,0,0,2.160403013
12 02 2018 05:50,0,0,2.200257063
12 02 2018 06:00,0,0,2.456933975
12 02 2018 06:10,0,0,2.504967928
12 02 2018 06:20,0,17.25912019,3.036091089
12 02 2018 06:30,0,0,2.406465054
12 02 2018 06:40,0,0,2.369101048
12 02 2018 06:50,0,0,2.105669022
12 02 2018 07:00,0,0,1.84594202
12 02 2018 07:10,0,0,2.363445044
12 02 2018 07:20,0,0,1.365874052
12 02 2018 07:30,0,0,1.333631039
12 02 2018 07:40,0,0,1.112746954
12 02 2018 07:50,0,0,1.040647984
12 02 2018 08:00,0,0,1.430626035
12 02 2018 08:10,0,0,1.089931965
12 02 2018 08:20,0,0,0.867268682
12 02 2018 08:30,0,0,1.75216496
12 02 2018 08:40,0,0,0.814511299
