date,wind speed,wind direction
2010-04-01 00:50:00,5.6,255.2728743
2010-04-01 01:10:00,5.2,262.3949901
2010-04-01 03:20:00,3.9,173.7144456
2010-04-01 03:30:00,3.5,173.7975556
2010-04-01 03:40:00,2.8,177.6725162
2010-04-01 04:20:00,4.0,207.1986567
2010-04-01 04:30:00,4.6,213.6358598
2010-04-01 04:40:00,5.3,220.6720548
2010-04-01 04:50:00,5.7,228.7568846
2010-04-01 05:00:00,5.4,229.3596113
2010-04-01 06:20:00,5.2,276.380384
2010-04-01 06:30:00,5.5,273.9299814
2010-04-01 06:40:00,6.1,279.7641584
2010-04-01 06:50:00,5.5,281.1737052
2010-04-01 07:00:00,5.8,271.1292552
2010-04-01 07:10:00,5.4,265.5675125
2010-04-01 07:20:00,5.9,258.4312969
2010-04-01 07:40:00,7.6,272.3190911
2010-04-01 07:50:00,6.2,254.9022741
2010-04-01 10:30:00,8.2,257.2641463
2010-04-01 10:40:00,9.4,259.2046469
2010-04-01 11:10:00,8.3,259.8127585
2010-04-01 12:00:00,6.4,229.9054323
2010-04-01 12:50:00,7.9,326.0761234
2010-04-01 13:00:00,7.5,332.6643824
2010-04-01 13:10:00,5.3,341.2415974
2010-04-01 13:20:00,3.2,350.5131738
2010-04-01 13:30:00,3.2,331.1808701
2010-04-01 13:40:00,3.7,313.9982305
2010-04-01 13:50:00,3.6,325.2306802
2010-04-01 15:50:00,3.5,338.4578469
2010-04-01 16:40:00,3.6,342.6448417
2010-04-01 17:30:00,5.3,322.8680948
2010-04-01 17:40:00,4.4,335.916324
2010-04-01 17:50:00,3.0,333.5261778
2010-04-01 18:10:00,3.3,314.8548489
2010-04-01 19:00:00,3.4,310.1822119
2010-04-01 19:10:00,5.8,305.4933428
2010-04-01 19:20:00,5.4,330.3157174
2010-04-01 19:30:00,3.1,337.4131968
2010-04-01 20:50:00,4.3,291.2811077
2010-04-01 21:20:00,4.7,310.7451103
2010-04-01 21:30:00,3.7,307.3135264
2010-04-01 22:00:00,7.0,303.9840072
2010-04-01 22:10:00,7.2,300.3824626
2010-04-01 22:20:00,7.0,300.8751063
2010-04-01 22:30:00,7.3,297.3480577
2010-04-01 22:40:00,6.7,306.4091545
2010-04-01 22:50:00,4.9,313.1592668
2010-04-01 23:10:00,10.7,275.6627776
2010-04-01 23:20:00,8.4,271.0597478
2010-04-01 23:30:00,9.0,282.7400486
2010-04-01 23:40:00,9.0,286.4249782
2010-04-01 23:50:00,7.4,305.0825182
2010-05-01 00:00:00,6.6,308.4246441
2010-05-01 00:10:00,5.1,297.7494823
2010-05-01 00:30:00,8.9,273.7559271
2010-05-01 00:40:00,8.6,272.3924783
2010-05-01 00:50:00,8.5,269.8958277
2010-05-01 01:00:00,8.1,271.5043441
2010-05-01 01:10:00,8.1,269.8243905
2010-05-01 01:20:00,8.3,273.3462845
2010-05-01 01:30:00,8.8,271.1137468
2010-05-01 01:40:00,9.7,260.3474094
2010-05-01 01:50:00,9.4,265.5980217
2010-05-01 02:00:00,8.6,265.1508371
2010-05-01 02:10:00,9.2,265.8250601
2010-05-01 02:20:00,9.5,268.9675856
2010-05-01 02:30:00,9.2,269.5245973
2010-05-01 02:40:00,8.6,271.7650556
2010-05-01 02:50:00,9.4,269.4824216
2010-05-01 03:00:00,9.7,262.7408734
2010-05-01 03:10:00,9.5,268.1881818
2010-05-01 03:20:00,9.6,272.3678939
2010-05-01 03:30:00,9.1,271.1160902
2010-05-01 03:40:00,9.2,273.8330946
2010-05-01 03:50:00,8.3,269.7647698
2010-05-01 04:00:00,8.6,271.2200405
2010-05-01 04:10:00,8.9,275.9401839
2010-05-01 04:20:00,8.4,270.3514549
2010-05-01 04:30:00,8.7,268.6239004
2010-05-01 04:40:00,8.8,264.2711148
2010-05-01 04:50:00,9.0,266.4937367
2010-05-01 05:00:00,8.4,267.9352198
2010-05-01 05:10:00,8.6,270.7989674
2010-05-01 05:20:00,8.7,267.4778261
2010-05-01 05:30:00,9.2,267.3326911
2010-05-01 05:40:00,8.6,269.2076976
2010-05-01 05:50:00,8.1,263.7034797
2010-05-01 06:00:00,8.0,265.0390756
2010-05-01 06:10:00,7.9,266.9083532
2010-05-01 06:20:00,7.6,264.248969
2010-05-01 06:30:00,8.6,261.451582
2010-05-01 06:40:00,8.0,264.9638437
2010-05-01 06:50:00,7.7,262.6252055
