date,wind speed,wind direction
2010-07-01 05:20:00,5.1,172.4288039
2010-07-01 05:30:00,5.7,171.4984052
2010-07-01 05:40:00,6.2,175.0043989
2010-07-01 05:50:00,6.3,173.4447489
2010-07-01 06:00:00,6.6,173.8711081
2010-07-01 06:10:00,6.3,175.5540896
2010-09-01 13:00:00,19.3,45.2462263
2010-09-01 13:10:00,19.4,45.9408627
2010-09-01 13:20:00,18.5,43.9523858
2010-09-01 13:30:00,19.7,46.0617403
2010-09-01 13:40:00,19.2,44.3891115
2010-07-02 00:00:00,4.0,55.2644095
2010-07-02 00:10:00,3.9,53.3621663
2010-07-02 00:20:00,3.7,49.7700584
2010-07-02 00:30:00,3.4,43.745585
2010-07-02 00:40:00,3.3,49.7912526
2010-07-02 00:50:00,3.1,42.7640979
2010-07-02 01:40:00,3.4,31.6722573
2010-07-02 01:50:00,3.5,36.3164507
2010-07-02 02:00:00,3.6,31.767364
2010-07-02 02:10:00,3.8,32.893293
2010-07-02 02:20:00,3.7,40.6437233
2010-07-02 02:30:00,3.7,45.4969996
2010-07-02 02:40:00,3.4,48.6712948
2010-07-02 02:50:00,4.1,52.4513137
2010-07-02 03:00:00,4.5,61.4414483
2010-07-02 03:10:00,4.6,65.9420789
2010-07-02 03:20:00,4.8,67.4191828
2010-07-02 03:30:00,4.8,70.6808203
2010-07-02 03:40:00,4.5,70.3365111
2010-07-02 03:50:00,4.7,72.0494877
2010-07-02 04:00:00,4.7,72.7872619
2010-07-02 04:10:00,4.9,74.5598276
2010-07-02 04:20:00,4.9,71.910719
2010-07-02 04:30:00,5.0,72.7814893
2010-07-02 04:40:00,5.1,71.4728446
2010-07-02 04:50:00,5.0,68.9802085
2010-07-02 05:00:00,5.2,68.3658437
2010-07-02 05:10:00,4.5,67.9928066
2010-07-02 05:20:00,4.6,72.8734254
2010-07-02 05:30:00,4.7,71.3318371
2010-07-02 05:40:00,4.7,71.7797573
2010-07-02 05:50:00,4.5,66.8426395
2010-07-02 06:00:00,4.8,62.0566121
2010-07-02 06:10:00,4.6,65.9368435
2010-07-02 06:20:00,4.3,72.003836
2010-07-02 06:30:00,4.3,67.1075802
2010-07-02 06:40:00,4.5,65.5027655
2010-07-02 06:50:00,4.6,65.0105378
2010-07-02 07:00:00,4.5,69.2732223
2010-07-02 07:10:00,4.4,71.7516318
2010-07-02 13:40:00,4.3,81.7163141
2010-07-02 13:50:00,4.5,81.7058153
2010-07-02 14:00:00,3.8,75.6318251
2010-07-02 14:10:00,3.8,70.1085092
2010-07-02 14:20:00,3.8,68.2063356
2010-07-02 14:30:00,3.8,63.6615922
2010-07-02 14:40:00,3.7,55.4669546
2010-07-02 14:50:00,4.4,54.7916482
2010-07-02 15:00:00,4.7,53.6437988
2010-07-02 15:10:00,4.3,53.7701425
2010-07-02 17:30:00,5.4,78.9909409
2010-07-02 17:40:00,5.7,76.7531046
2010-07-02 17:50:00,5.6,76.8707452
2010-07-02 18:00:00,6.0,80.6708813
2010-07-02 18:10:00,5.5,81.5865889
2010-07-02 18:20:00,5.2,83.6623636
2010-07-02 18:30:00,5.8,84.6045383
2010-07-02 18:40:00,4.7,82.9990396
2010-07-02 18:50:00,5.6,81.2924013
2010-07-02 19:00:00,6.0,74.0351906
2010-07-02 19:10:00,5.7,71.5822857
2010-07-02 19:20:00,5.7,71.5074344
2010-07-02 19:30:00,5.9,75.928313
2010-07-02 19:40:00,5.7,78.4696259
2010-07-02 19:50:00,5.8,76.0369868
2010-07-02 20:00:00,5.6,74.8596212
2010-07-02 20:10:00,5.7,75.9298641
